epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,1151.27,1.27297,1.02384,1.38265,0.78699,0.68974,0.76946,0.49264,1.34105,0.99649,1.36438,0.0003775,0.0003775,0.0003775
42,1178.64,1.28085,1.01755,1.38102,0.78004,0.68236,0.76567,0.48807,1.34495,1.00835,1.37415,0.000371313,0.000371313,0.000371313
43,1205.97,1.2618,1.0042,1.37027,0.77924,0.6958,0.76911,0.4951,1.33648,0.98653,1.36197,0.000365125,0.000365125,0.000365125
44,1233.18,1.24959,0.99806,1.35883,0.79818,0.67886,0.77048,0.4944,1.34932,0.97635,1.37505,0.000358938,0.000358938,0.000358938
45,1260.48,1.24985,0.98792,1.36166,0.80076,0.69348,0.77041,0.48765,1.34721,0.98473,1.36939,0.00035275,0.00035275,0.00035275
46,1287.89,1.25161,0.98146,1.35639,0.80362,0.67758,0.77515,0.49775,1.34228,0.98279,1.35866,0.000346563,0.000346563,0.000346563
47,1315.13,1.24231,0.9717,1.35128,0.78574,0.68872,0.76917,0.49347,1.34553,0.98275,1.36217,0.000340375,0.000340375,0.000340375
48,1342.52,1.23916,0.96106,1.34941,0.79379,0.70124,0.77898,0.49743,1.34335,0.97287,1.36368,0.000334188,0.000334188,0.000334188
49,1369.71,1.22966,0.94914,1.34694,0.79085,0.69627,0.77447,0.49771,1.34317,0.97381,1.36907,0.000328,0.000328,0.000328
50,1396.98,1.20959,0.92625,1.33178,0.8024,0.68599,0.76964,0.49276,1.34046,0.97765,1.36385,0.000321812,0.000321812,0.000321812
51,1424.14,1.21236,0.92898,1.33087,0.8002,0.69253,0.77013,0.49159,1.34917,0.97955,1.3663,0.000315625,0.000315625,0.000315625
52,1467.94,1.21203,0.92509,1.33032,0.78746,0.68812,0.76618,0.48991,1.34531,0.97287,1.36553,0.000309437,0.000309437,0.000309437
53,1501.45,1.20298,0.91317,1.32146,0.7827,0.69974,0.77079,0.4942,1.34882,0.9789,1.37213,0.00030325,0.00030325,0.00030325
54,1528.92,1.19167,0.89457,1.31942,0.80596,0.6873,0.77072,0.4944,1.34834,0.97967,1.36983,0.000297063,0.000297063,0.000297063
55,1556.08,1.20022,0.90267,1.32373,0.77974,0.69915,0.77309,0.49476,1.35128,0.97367,1.37535,0.000290875,0.000290875,0.000290875
56,1583.37,1.18476,0.88641,1.31984,0.81235,0.69587,0.78131,0.50027,1.3452,0.95673,1.37032,0.000284688,0.000284688,0.000284688
57,1610.85,1.17784,0.8787,1.30848,0.8009,0.69125,0.77616,0.50095,1.3487,0.96143,1.36769,0.0002785,0.0002785,0.0002785
58,1638.52,1.17419,0.8697,1.30773,0.79476,0.68683,0.76985,0.49423,1.35595,0.97924,1.37648,0.000272313,0.000272313,0.000272313
59,1666.19,1.16801,0.86683,1.30872,0.78899,0.71061,0.77632,0.49795,1.35229,0.96276,1.3702,0.000266125,0.000266125,0.000266125
60,1693.46,1.16038,0.86291,1.30001,0.81324,0.69652,0.7758,0.49892,1.34966,0.96698,1.3763,0.000259938,0.000259938,0.000259938
61,1722.59,1.1482,0.85153,1.30035,0.79225,0.70788,0.78131,0.49975,1.35583,0.96127,1.38312,0.00025375,0.00025375,0.00025375
62,1749.6,1.14313,0.84337,1.29618,0.80659,0.68756,0.77613,0.49657,1.35479,0.96897,1.38525,0.000247563,0.000247563,0.000247563
63,1776.8,1.13314,0.83017,1.2863,0.81915,0.68573,0.77718,0.49493,1.35618,0.97217,1.37829,0.000241375,0.000241375,0.000241375
64,1803.92,1.13148,0.82086,1.28493,0.82307,0.68534,0.77831,0.49945,1.3549,0.96543,1.37882,0.000235188,0.000235188,0.000235188
65,1831.17,1.12027,0.81196,1.27926,0.81655,0.69157,0.77722,0.49573,1.35811,0.96504,1.38051,0.000229,0.000229,0.000229
66,1858.39,1.12019,0.81008,1.27818,0.81597,0.68468,0.77683,0.49722,1.35198,0.95427,1.38284,0.000222813,0.000222813,0.000222813
67,1885.38,1.11629,0.79998,1.27269,0.79151,0.70501,0.77692,0.49698,1.3553,0.96538,1.38013,0.000216625,0.000216625,0.000216625
68,1912.49,1.1076,0.79937,1.26974,0.79215,0.71154,0.77632,0.49493,1.35812,0.96903,1.38486,0.000210437,0.000210437,0.000210437
69,1939.54,1.10483,0.79318,1.2729,0.7977,0.69768,0.77573,0.49228,1.36606,0.97132,1.39381,0.00020425,0.00020425,0.00020425
70,1966.75,1.09413,0.78265,1.26185,0.81867,0.69971,0.77781,0.49629,1.3622,0.9705,1.38814,0.000198063,0.000198063,0.000198063
71,1993.81,1.08911,0.77148,1.25517,0.793,0.70216,0.77572,0.49395,1.35984,0.97675,1.39096,0.000191875,0.000191875,0.000191875
72,2020.99,1.08192,0.7713,1.25418,0.80261,0.69837,0.77649,0.49308,1.3616,0.97177,1.38667,0.000185688,0.000185688,0.000185688
73,2047.96,1.08313,0.76356,1.2527,0.81119,0.69815,0.77657,0.49749,1.35199,0.95561,1.37432,0.0001795,0.0001795,0.0001795
74,2075.12,1.07513,0.75086,1.24339,0.80491,0.70205,0.77555,0.49377,1.3612,0.9706,1.38495,0.000173313,0.000173313,0.000173313
75,2102.24,1.07457,0.75626,1.24727,0.80188,0.70327,0.77527,0.49472,1.36269,0.96856,1.38434,0.000167125,0.000167125,0.000167125
76,2129.34,1.06133,0.74733,1.24027,0.81496,0.68745,0.77446,0.49477,1.36058,0.9666,1.38255,0.000160938,0.000160938,0.000160938
77,2156.41,1.06375,0.74642,1.24343,0.7868,0.70862,0.77634,0.49479,1.35788,0.96096,1.38357,0.00015475,0.00015475,0.00015475
78,2187.36,1.0529,0.73217,1.23393,0.79622,0.70777,0.77473,0.49601,1.36343,0.97158,1.38766,0.000148563,0.000148563,0.000148563
79,2214.69,1.0472,0.72238,1.23156,0.7917,0.70749,0.77404,0.49367,1.3647,0.98039,1.38968,0.000142375,0.000142375,0.000142375
80,2241.74,1.04104,0.72177,1.2314,0.8189,0.69258,0.7786,0.49768,1.36201,0.98534,1.3864,0.000136187,0.000136187,0.000136187
81,2269,1.03383,0.70946,1.22794,0.80981,0.70317,0.77934,0.49723,1.37005,0.97511,1.39917,0.00013,0.00013,0.00013
82,2296.31,1.03846,0.7175,1.22646,0.82166,0.69668,0.77623,0.49576,1.36959,0.97442,1.39434,0.000123812,0.000123812,0.000123812
83,2323.54,1.02888,0.70769,1.2216,0.82493,0.70432,0.77674,0.49564,1.37232,0.97074,1.39397,0.000117625,0.000117625,0.000117625
84,2350.67,1.02839,0.70551,1.22307,0.82445,0.6905,0.7743,0.49171,1.37603,0.98065,1.39729,0.000111438,0.000111438,0.000111438
85,2377.88,1.01833,0.69863,1.21474,0.81732,0.69585,0.77651,0.49231,1.3779,0.97216,1.40414,0.00010525,0.00010525,0.00010525
86,2405.23,1.00727,0.68627,1.212,0.83118,0.68966,0.77604,0.4924,1.37787,0.97752,1.40657,9.90625e-05,9.90625e-05,9.90625e-05
87,2432.15,1.00711,0.68704,1.20767,0.8224,0.6859,0.77235,0.49177,1.37767,0.98201,1.40594,9.2875e-05,9.2875e-05,9.2875e-05
88,2459.16,1.00152,0.68086,1.21244,0.83113,0.69034,0.77484,0.49179,1.37553,0.98227,1.40606,8.66875e-05,8.66875e-05,8.66875e-05
89,2486.3,1.0003,0.6769,1.2069,0.83095,0.68675,0.7738,0.49122,1.37979,0.99072,1.40926,8.05e-05,8.05e-05,8.05e-05
90,2513.35,0.98726,0.66328,1.20007,0.83152,0.69071,0.77527,0.49287,1.37711,0.9852,1.40734,7.43125e-05,7.43125e-05,7.43125e-05
91,2541.52,0.91498,0.50962,1.13913,0.82187,0.6895,0.76887,0.48848,1.38513,0.9819,1.41473,6.8125e-05,6.8125e-05,6.8125e-05
92,2568.68,0.88573,0.48487,1.12448,0.80728,0.70394,0.76886,0.48887,1.38595,0.98562,1.41888,6.19375e-05,6.19375e-05,6.19375e-05
93,2595.72,0.87768,0.47725,1.12062,0.81812,0.7006,0.77016,0.4891,1.38585,0.99744,1.42142,5.575e-05,5.575e-05,5.575e-05
94,2622.59,0.86246,0.46657,1.11112,0.82076,0.69513,0.76762,0.48711,1.38742,1.00424,1.42277,4.95625e-05,4.95625e-05,4.95625e-05
95,2649.67,0.85564,0.46448,1.11158,0.81492,0.69935,0.76896,0.48745,1.38802,1.00213,1.42431,4.3375e-05,4.3375e-05,4.3375e-05
96,2676.74,0.85462,0.46061,1.10703,0.81778,0.69862,0.76887,0.48575,1.39154,1.00412,1.42922,3.71875e-05,3.71875e-05,3.71875e-05
97,2703.82,0.84261,0.45309,1.09968,0.81145,0.70436,0.76821,0.48713,1.39203,1.00432,1.43132,3.1e-05,3.1e-05,3.1e-05
98,2740.4,0.83835,0.45065,1.10158,0.80989,0.70675,0.76843,0.48733,1.39011,1.00621,1.43139,2.48125e-05,2.48125e-05,2.48125e-05
99,2767.38,0.84077,0.44968,1.09937,0.8038,0.71005,0.76793,0.48656,1.39014,1.0066,1.43105,1.8625e-05,1.8625e-05,1.8625e-05
100,2794.18,0.83789,0.44898,1.09854,0.80909,0.70512,0.76851,0.48618,1.39101,1.00837,1.43235,1.24375e-05,1.24375e-05,1.24375e-05
